label,handedness,timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41
B,Right,1778883489351,0.000000,0.000000,-0.263993,-0.521936,-0.601333,-0.586750,-0.808049,-0.401165,-0.950038,-0.123797,-0.830665,-0.762361,-1.320356,-0.852549,-1.605111,-0.896765,-1.822508,-0.897855,-0.896414,-0.443218,-1.409823,-0.409334,-1.674078,-0.340977,-1.840946,-0.274849,-0.888114,-0.086887,-1.319693,0.027610,-1.607990,0.079244,-1.794806,0.138840,-0.828299,0.219769,-0.943947,0.157040,-0.874447,0.074557,-0.769840,0.019002,0.000000,0.000000,-0.220795,-0.166273,-0.396161,-0.482043,-0.361695,-0.776566,-0.201576,-0.917551,-0.402059,-0.979010,-0.481749,-1.355156,-0.503465,-1.577862,-0.504371,-1.772040,-0.206479,-0.978451,-0.220479,-1.145945,-0.222459,-0.831694,-0.230793,-0.732663,-0.023226,-0.914614,-0.023035,-1.010367,-0.067936,-0.692509,-0.084341,-0.583852,0.156008,-0.808155,0.123664,-0.863478,0.072230,-0.655980,0.056039,-0.576567
B,Right,1778883489860,0.000000,0.000000,-0.271392,-0.503006,-0.624939,-0.588651,-0.862663,-0.436576,-1.015680,-0.192492,-0.838654,-0.760148,-1.341701,-0.833294,-1.631016,-0.875209,-1.853249,-0.880176,-0.893549,-0.448966,-1.420083,-0.404558,-1.693187,-0.333201,-1.867678,-0.271114,-0.886273,-0.102189,-1.308330,0.036172,-1.595117,0.092220,-1.779237,0.138734,-0.827683,0.210930,-0.942932,0.199833,-0.884007,0.142987,-0.788270,0.093336,0.000000,0.000000,-0.204580,-0.138637,-0.382410,-0.439457,-0.325325,-0.715505,-0.162278,-0.861113,-0.371852,-0.977372,-0.436955,-1.384735,-0.458389,-1.637011,-0.460013,-1.864916,-0.185520,-0.982641,-0.183988,-1.046535,-0.188827,-0.728958,-0.196482,-0.638846,-0.012749,-0.917019,-0.005405,-0.909453,-0.046588,-0.609305,-0.065539,-0.545844,0.152318,-0.804914,0.114950,-0.796292,0.066985,-0.587787,0.059303,-0.531898
B,Right,1778883490569,0.000000,0.000000,-0.276272,-0.511799,-0.634814,-0.592472,-0.881962,-0.416997,-1.049082,-0.162961,-0.832631,-0.769325,-1.346233,-0.845682,-1.639356,-0.893358,-1.861995,-0.901833,-0.890158,-0.455653,-1.430648,-0.413308,-1.711140,-0.324002,-1.882684,-0.239403,-0.884463,-0.103018,-1.339634,0.030134,-1.628697,0.097182,-1.812967,0.158538,-0.831303,0.215154,-0.996911,0.200921,-0.971220,0.146784,-0.908571,0.106032,0.000000,0.000000,-0.224436,-0.128875,-0.415933,-0.440401,-0.352928,-0.720765,-0.183182,-0.860295,-0.397436,-0.973229,-0.469405,-1.389084,-0.490056,-1.645989,-0.496939,-1.885571,-0.209969,-0.977708,-0.218994,-1.091853,-0.222415,-0.759737,-0.232715,-0.649971,-0.032275,-0.918884,-0.028417,-0.953609,-0.066451,-0.624034,-0.083232,-0.536945,0.142679,-0.811826,0.106713,-0.826035,0.058352,-0.604842,0.051833,-0.535878
B,Right,1778883491138,0.000000,0.000000,-0.274282,-0.523739,-0.634994,-0.610932,-0.866233,-0.437123,-1.020402,-0.177101,-0.832525,-0.779060,-1.345583,-0.852617,-1.643295,-0.889864,-1.868880,-0.892569,-0.891923,-0.452188,-1.431240,-0.415689,-1.708200,-0.325462,-1.874647,-0.239113,-0.884492,-0.087537,-1.333762,0.016989,-1.614376,0.071419,-1.786198,0.128151,-0.824405,0.236383,-0.968742,0.211793,-0.942261,0.154587,-0.877929,0.116122,0.000000,0.000000,-0.214270,-0.147698,-0.392750,-0.446525,-0.335662,-0.717244,-0.166867,-0.845393,-0.386203,-0.979355,-0.442786,-1.392827,-0.464503,-1.658818,-0.468819,-1.887916,-0.193671,-0.981067,-0.197821,-1.055932,-0.204429,-0.746801,-0.212875,-0.653904,-0.013201,-0.918642,-0.001434,-0.920961,-0.052338,-0.621504,-0.078218,-0.542345,0.159480,-0.813260,0.128278,-0.801707,0.077636,-0.600914,0.064058,-0.537972
B,Right,1778883491629,0.000000,0.000000,-0.273619,-0.521301,-0.635036,-0.590436,-0.866919,-0.391919,-1.007658,-0.098386,-0.834592,-0.763100,-1.352135,-0.843924,-1.650519,-0.885186,-1.873626,-0.883027,-0.897346,-0.441327,-1.451667,-0.375172,-1.721291,-0.266312,-1.873549,-0.173346,-0.885116,-0.077458,-1.334031,0.070749,-1.640785,0.125680,-1.838132,0.167836,-0.819615,0.248018,-0.937306,0.222424,-0.861830,0.149048,-0.749449,0.089342,0.000000,0.000000,-0.215972,-0.155860,-0.372672,-0.461326,-0.329134,-0.724789,-0.173018,-0.849964,-0.383470,-0.985705,-0.455353,-1.413886,-0.483042,-1.687327,-0.488383,-1.920503,-0.196226,-0.980559,-0.186583,-1.068350,-0.190754,-0.778681,-0.201668,-0.652298,-0.015433,-0.907420,0.004630,-0.922827,-0.038637,-0.629322,-0.066286,-0.516247,0.153868,-0.793679,0.139980,-0.812474,0.089895,-0.605985,0.065265,-0.513532
B,Right,1778883491977,0.000000,0.000000,-0.282111,-0.524578,-0.628714,-0.605626,-0.848780,-0.436471,-0.996884,-0.176111,-0.836899,-0.770130,-1.358725,-0.853204,-1.652644,-0.892207,-1.876681,-0.896063,-0.893846,-0.448374,-1.427438,-0.410601,-1.702487,-0.322916,-1.869578,-0.244314,-0.883962,-0.087026,-1.326941,0.048941,-1.609236,0.121024,-1.783662,0.177998,-0.823328,0.228094,-0.966848,0.240818,-0.929743,0.188923,-0.852861,0.139095,0.000000,0.000000,-0.215074,-0.135783,-0.398809,-0.440740,-0.344877,-0.728947,-0.181090,-0.884962,-0.403230,-0.980956,-0.462481,-1.404453,-0.482544,-1.674594,-0.484946,-1.912683,-0.204493,-0.978868,-0.198823,-1.102706,-0.211808,-0.769787,-0.232201,-0.688631,-0.023761,-0.917712,-0.006568,-0.953549,-0.057838,-0.629377,-0.084318,-0.560810,0.150980,-0.811901,0.128116,-0.819659,0.075405,-0.600668,0.063551,-0.546661
B,Right,1778883492275,0.000000,0.000000,-0.258525,-0.522987,-0.608721,-0.604881,-0.845521,-0.430993,-1.005253,-0.180707,-0.826909,-0.778485,-1.346371,-0.843547,-1.645131,-0.881867,-1.872060,-0.879105,-0.890035,-0.455893,-1.432982,-0.398722,-1.712667,-0.306063,-1.885215,-0.225575,-0.885717,-0.096776,-1.344136,0.038242,-1.638662,0.104714,-1.827067,0.162582,-0.827458,0.217369,-0.990622,0.212800,-0.941848,0.167541,-0.855482,0.128510,0.000000,0.000000,-0.207896,-0.156908,-0.377011,-0.467410,-0.334552,-0.734865,-0.175946,-0.865465,-0.380663,-0.993862,-0.443102,-1.403982,-0.462655,-1.664291,-0.462088,-1.889999,-0.189158,-0.981947,-0.199397,-1.083801,-0.208907,-0.763700,-0.219677,-0.694381,-0.010406,-0.910464,-0.007923,-0.949744,-0.058463,-0.638368,-0.077806,-0.579036,0.161040,-0.794467,0.130815,-0.807970,0.075966,-0.601463,0.068432,-0.551633
B,Right,1778883493338,0.000000,0.000000,-0.275465,-0.521737,-0.640585,-0.590164,-0.871533,-0.366441,-1.020387,-0.072948,-0.831420,-0.785675,-1.347615,-0.871251,-1.643743,-0.909597,-1.871000,-0.907292,-0.888983,-0.457940,-1.427110,-0.406908,-1.700530,-0.319205,-1.870448,-0.237173,-0.884541,-0.098923,-1.332404,0.011823,-1.620205,0.067462,-1.807341,0.128994,-0.834307,0.211131,-0.981276,0.179515,-0.928091,0.120106,-0.838790,0.089550,0.000000,0.000000,-0.211474,-0.138864,-0.377287,-0.432997,-0.339807,-0.705088,-0.193144,-0.861438,-0.395747,-0.980791,-0.475649,-1.397218,-0.498494,-1.669825,-0.495741,-1.903799,-0.204122,-0.978946,-0.196124,-1.085257,-0.202654,-0.765130,-0.223522,-0.672374,-0.022188,-0.915128,-0.005758,-0.940002,-0.052354,-0.618513,-0.082670,-0.532694,0.153840,-0.808447,0.132344,-0.816023,0.080219,-0.599148,0.058061,-0.530597
B,Right,1778883493876,0.000000,0.000000,-0.272986,-0.508367,-0.627064,-0.569249,-0.856602,-0.362663,-1.009496,-0.075304,-0.819522,-0.772818,-1.328940,-0.856259,-1.622090,-0.900444,-1.846431,-0.901223,-0.882590,-0.470143,-1.415760,-0.422477,-1.690579,-0.322860,-1.856733,-0.232419,-0.880650,-0.122505,-1.324968,0.027804,-1.610536,0.105133,-1.795076,0.164513,-0.827625,0.187971,-0.952404,0.206453,-0.871794,0.171802,-0.755375,0.133480,0.000000,0.000000,-0.209739,-0.151281,-0.384508,-0.448217,-0.346208,-0.726597,-0.188446,-0.889016,-0.396005,-0.977605,-0.466589,-1.399794,-0.489204,-1.675269,-0.488661,-1.913685,-0.200587,-0.979676,-0.197957,-1.090960,-0.202264,-0.762002,-0.217392,-0.656547,-0.017935,-0.917775,-0.002375,-0.956344,-0.047321,-0.634850,-0.072935,-0.535105,0.158510,-0.813809,0.136313,-0.837117,0.086481,-0.618751,0.067423,-0.540913
B,Right,1778883494293,0.000000,0.000000,-0.263964,-0.528580,-0.619178,-0.591521,-0.847607,-0.365403,-0.985795,-0.059380,-0.816539,-0.787687,-1.318811,-0.868037,-1.608815,-0.911286,-1.831680,-0.912921,-0.885021,-0.465550,-1.412759,-0.427031,-1.684385,-0.350512,-1.850709,-0.277396,-0.882731,-0.109304,-1.316575,0.027241,-1.608604,0.087769,-1.797963,0.146493,-0.829353,0.204876,-0.951342,0.169690,-0.883715,0.099775,-0.779506,0.045764,0.000000,0.000000,-0.207306,-0.138356,-0.382673,-0.438358,-0.348149,-0.714991,-0.192995,-0.855682,-0.389984,-0.982227,-0.462556,-1.389419,-0.486726,-1.647156,-0.489607,-1.871945,-0.202034,-0.979378,-0.196316,-1.054629,-0.205749,-0.745597,-0.225409,-0.659042,-0.025131,-0.907992,-0.012325,-0.915390,-0.058851,-0.615122,-0.085899,-0.538861,0.143917,-0.790149,0.116246,-0.778935,0.066377,-0.578380,0.051140,-0.520461
