label,handedness,timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41
T,Right,1778884885772,0.000000,0.000000,-0.362326,0.286900,-0.673190,0.403711,-0.883709,0.505724,-1.053043,0.588956,-1.035558,-0.325177,-1.462716,-0.214292,-1.743825,-0.166593,-1.979853,-0.147225,-0.898145,-0.439699,-1.154739,0.223505,-0.941510,0.362245,-0.816034,0.248010,-0.729881,-0.397993,-0.887784,0.303903,-0.708386,0.361910,-0.631837,0.213262,-0.553479,-0.257721,-0.662906,0.249018,-0.550345,0.326710,-0.497784,0.226038,0.000000,0.000000,-0.281033,-0.185891,-0.419711,-0.431439,-0.510926,-0.608207,-0.548736,-0.784345,-0.183965,-1.022175,-0.318730,-1.346398,-0.378002,-1.578525,-0.402668,-1.791979,-0.065956,-0.997823,-0.429916,-1.057815,-0.458720,-0.803807,-0.379641,-0.682469,-0.011638,-0.881339,-0.387917,-0.852138,-0.382912,-0.617034,-0.288346,-0.546695,-0.006608,-0.715832,-0.314401,-0.665027,-0.315356,-0.494770,-0.224859,-0.438523
T,Right,1778884886668,0.000000,0.000000,-0.357948,0.269665,-0.662657,0.381914,-0.869625,0.482602,-1.039562,0.546513,-1.034004,-0.326026,-1.440487,-0.212767,-1.722200,-0.160986,-1.954228,-0.136094,-0.899825,-0.436251,-1.147157,0.215931,-0.941883,0.345628,-0.822373,0.231244,-0.727823,-0.396915,-0.875569,0.307237,-0.705993,0.356527,-0.632095,0.209166,-0.547540,-0.252738,-0.657593,0.266349,-0.554984,0.326233,-0.502215,0.218139,0.000000,0.000000,-0.282920,-0.240624,-0.386252,-0.504293,-0.461079,-0.697432,-0.516580,-0.879601,-0.081568,-1.037222,-0.176270,-1.371593,-0.200331,-1.619912,-0.192081,-1.839915,0.015217,-0.999884,-0.373737,-1.137837,-0.417143,-0.883354,-0.337719,-0.757172,0.037003,-0.880711,-0.365456,-0.913763,-0.375582,-0.675508,-0.284360,-0.591033,0.007579,-0.720458,-0.318945,-0.684511,-0.328520,-0.507946,-0.250782,-0.448822
T,Right,1778884887272,0.000000,0.000000,-0.366736,0.294530,-0.666228,0.421693,-0.870907,0.522038,-1.042986,0.596203,-1.046254,-0.300003,-1.454247,-0.175983,-1.733801,-0.119981,-1.966899,-0.091025,-0.908797,-0.417238,-1.161462,0.256797,-0.941116,0.404602,-0.814454,0.283985,-0.735041,-0.378161,-0.895493,0.329766,-0.713800,0.398621,-0.634152,0.241924,-0.547737,-0.234152,-0.649156,0.291964,-0.530579,0.351152,-0.472735,0.224016,0.000000,0.000000,-0.269717,-0.262358,-0.382078,-0.529276,-0.471971,-0.742499,-0.480013,-0.955566,-0.055789,-1.043205,-0.129959,-1.389255,-0.154744,-1.648827,-0.148677,-1.866337,0.053949,-0.998544,-0.328615,-1.158319,-0.382707,-0.901929,-0.306087,-0.767068,0.088084,-0.875111,-0.310308,-0.930127,-0.328353,-0.696026,-0.235711,-0.609010,0.063644,-0.711367,-0.266209,-0.705826,-0.282494,-0.540274,-0.192480,-0.470488
T,Right,1778884887885,0.000000,0.000000,-0.367392,0.296674,-0.672415,0.423839,-0.876002,0.527832,-1.035550,0.607481,-1.055881,-0.285576,-1.457494,-0.174489,-1.736661,-0.112529,-1.967772,-0.083300,-0.913520,-0.406793,-1.156260,0.252830,-0.946834,0.399710,-0.821329,0.282747,-0.731553,-0.365850,-0.880674,0.340950,-0.711671,0.405566,-0.635071,0.254129,-0.540868,-0.221058,-0.645954,0.308739,-0.533114,0.370458,-0.476697,0.248658,0.000000,0.000000,-0.274377,-0.266646,-0.384809,-0.533695,-0.463255,-0.740959,-0.471409,-0.940118,-0.042021,-1.043784,-0.134720,-1.393557,-0.156155,-1.643625,-0.144242,-1.863336,0.065907,-0.997826,-0.324394,-1.162801,-0.372286,-0.904153,-0.289485,-0.778398,0.095263,-0.868747,-0.314816,-0.931859,-0.327629,-0.692721,-0.231292,-0.609101,0.069500,-0.700184,-0.263727,-0.696727,-0.279645,-0.528126,-0.192911,-0.462288
T,Right,1778884888532,0.000000,0.000000,-0.369634,0.289171,-0.676007,0.412750,-0.881780,0.519482,-1.045893,0.592736,-1.049446,-0.299015,-1.465840,-0.185618,-1.748413,-0.127133,-1.984131,-0.093370,-0.913838,-0.406078,-1.162074,0.260477,-0.944902,0.382126,-0.820925,0.250426,-0.738397,-0.364470,-0.885933,0.338167,-0.711012,0.378460,-0.638702,0.216605,-0.550332,-0.220685,-0.652970,0.292249,-0.542182,0.334700,-0.488029,0.208318,0.000000,0.000000,-0.266980,-0.261385,-0.376352,-0.537810,-0.452769,-0.746211,-0.461840,-0.954659,-0.044823,-1.041438,-0.126395,-1.391778,-0.149636,-1.641287,-0.138919,-1.858456,0.061131,-0.998130,-0.332307,-1.148438,-0.373149,-0.895202,-0.282215,-0.783064,0.088702,-0.872696,-0.317045,-0.925046,-0.325939,-0.684525,-0.221456,-0.607850,0.059834,-0.709834,-0.268830,-0.698311,-0.280435,-0.525726,-0.189001,-0.463771
T,Right,1778884889359,0.000000,0.000000,-0.373820,0.299890,-0.674015,0.433320,-0.877191,0.536752,-1.037446,0.633009,-1.057292,-0.296011,-1.469884,-0.179295,-1.748771,-0.120268,-1.982993,-0.087918,-0.914338,-0.404951,-1.171658,0.260357,-0.961924,0.403309,-0.836742,0.283739,-0.732044,-0.355191,-0.888317,0.346901,-0.715845,0.402755,-0.638779,0.243316,-0.538640,-0.199818,-0.652685,0.318496,-0.541081,0.375317,-0.479847,0.255455,0.000000,0.000000,-0.268565,-0.269242,-0.378872,-0.541529,-0.464785,-0.753570,-0.476793,-0.947570,-0.049815,-1.037411,-0.134457,-1.376209,-0.157841,-1.625499,-0.153174,-1.838780,0.052639,-0.998614,-0.335492,-1.133442,-0.380631,-0.873992,-0.297302,-0.758372,0.078573,-0.880210,-0.324231,-0.916563,-0.331447,-0.677835,-0.232600,-0.598753,0.049948,-0.722948,-0.278503,-0.702270,-0.289846,-0.530253,-0.203035,-0.468678
T,Right,1778884890274,0.000000,0.000000,-0.385590,0.316579,-0.696730,0.435639,-0.901109,0.540190,-1.053766,0.631681,-1.057480,-0.304370,-1.473464,-0.179137,-1.757735,-0.117481,-1.993423,-0.084984,-0.911566,-0.411153,-1.167471,0.267260,-0.959214,0.402485,-0.839931,0.281404,-0.733660,-0.352148,-0.903435,0.356892,-0.733645,0.410301,-0.662645,0.250120,-0.553557,-0.187396,-0.690218,0.325472,-0.589807,0.401823,-0.537861,0.302239,0.000000,0.000000,-0.276356,-0.286076,-0.394138,-0.565725,-0.479071,-0.768556,-0.471256,-0.966443,-0.041043,-1.046044,-0.134988,-1.407943,-0.162909,-1.669125,-0.162272,-1.893792,0.057077,-0.998370,-0.344448,-1.168525,-0.389716,-0.916011,-0.308178,-0.776165,0.078625,-0.873717,-0.335283,-0.938857,-0.343531,-0.700214,-0.248315,-0.608821,0.043517,-0.714609,-0.289747,-0.706634,-0.295462,-0.532129,-0.208705,-0.464860
T,Right,1778884891736,0.000000,0.000000,-0.364148,0.285195,-0.678372,0.416435,-0.886303,0.529098,-1.065235,0.587608,-1.052009,-0.309682,-1.458839,-0.183365,-1.738364,-0.124068,-1.968638,-0.087341,-0.915617,-0.402052,-1.161959,0.271974,-0.953411,0.389397,-0.833238,0.261489,-0.743356,-0.346098,-0.896660,0.353109,-0.721607,0.385642,-0.655709,0.220266,-0.558177,-0.195685,-0.665116,0.313546,-0.549765,0.351055,-0.499871,0.219402,0.000000,0.000000,-0.273863,-0.261284,-0.383753,-0.541867,-0.459980,-0.743466,-0.466418,-0.926985,-0.045701,-1.046140,-0.137397,-1.386407,-0.167291,-1.626747,-0.167178,-1.833144,0.054819,-0.998496,-0.331004,-1.141147,-0.376501,-0.889987,-0.295222,-0.768874,0.080262,-0.864609,-0.314278,-0.920841,-0.330352,-0.686364,-0.239727,-0.602388,0.051284,-0.691701,-0.269935,-0.681163,-0.285380,-0.515899,-0.204388,-0.454051
T,Right,1778884892736,0.000000,0.000000,-0.366809,0.289382,-0.655221,0.393243,-0.838162,0.457134,-1.003187,0.463316,-1.017250,-0.336802,-1.358866,-0.199501,-1.611067,-0.124592,-1.812792,-0.061281,-0.890938,-0.454125,-1.071592,0.222208,-0.874376,0.310363,-0.777257,0.169586,-0.723213,-0.426395,-0.822842,0.291906,-0.661659,0.317555,-0.611622,0.155279,-0.541457,-0.286721,-0.613470,0.261721,-0.494387,0.276673,-0.450017,0.129570,0.000000,0.000000,-0.262910,-0.270578,-0.375898,-0.554601,-0.458877,-0.769052,-0.473719,-0.963090,-0.053748,-1.041671,-0.145675,-1.378811,-0.172835,-1.620859,-0.171671,-1.832954,0.049239,-0.998787,-0.335725,-1.133755,-0.376808,-0.870115,-0.294511,-0.748124,0.076603,-0.878942,-0.324311,-0.920803,-0.331538,-0.678285,-0.237123,-0.597663,0.051812,-0.719849,-0.277984,-0.706765,-0.286643,-0.531541,-0.202001,-0.469005
T,Right,1778884893366,0.000000,0.000000,-0.370696,0.279719,-0.663386,0.386233,-0.858165,0.465898,-1.023959,0.478626,-1.012240,-0.362858,-1.380016,-0.216559,-1.642802,-0.126659,-1.856871,-0.058257,-0.885707,-0.464245,-1.091074,0.219675,-0.893022,0.303963,-0.789757,0.155462,-0.723879,-0.417289,-0.852909,0.302802,-0.687926,0.328963,-0.627917,0.169519,-0.549409,-0.262443,-0.641819,0.275446,-0.524614,0.307628,-0.467742,0.183849,0.000000,0.000000,-0.264662,-0.263866,-0.388889,-0.522534,-0.475441,-0.735893,-0.464166,-0.936348,-0.026215,-1.039274,-0.144194,-1.369924,-0.170311,-1.622909,-0.162379,-1.840176,0.077324,-0.997006,-0.325484,-1.149282,-0.375659,-0.889790,-0.292824,-0.756728,0.096569,-0.875228,-0.315277,-0.957242,-0.334674,-0.724574,-0.242731,-0.634328,0.056534,-0.714125,-0.285254,-0.731046,-0.299871,-0.562076,-0.217418,-0.492309
