label,handedness,timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41
X,Right,1778885045369,0.000000,0.000000,-0.244594,-0.012795,-0.500100,-0.202405,-0.591327,-0.503547,-0.607213,-0.773170,-0.755343,-0.716256,-1.054530,-1.074046,-1.231165,-1.295777,-1.364252,-1.528746,-0.536355,-0.843992,-0.656309,-1.105348,-0.515631,-0.718274,-0.461857,-0.606634,-0.295673,-0.904754,-0.377483,-1.029904,-0.280052,-0.639944,-0.245680,-0.580019,-0.057387,-0.908954,-0.137971,-0.988156,-0.103855,-0.703868,-0.087993,-0.653161,0.000000,0.000000,-0.277522,-0.037015,-0.545868,-0.216931,-0.668030,-0.486120,-0.598386,-0.776728,-0.721521,-0.742804,-0.955571,-1.098739,-1.070077,-1.347061,-1.121751,-1.565884,-0.521498,-0.853253,-0.635919,-1.102898,-0.503571,-0.743245,-0.445380,-0.575326,-0.303211,-0.905637,-0.376626,-1.046638,-0.278813,-0.686263,-0.227797,-0.554484,-0.069441,-0.918934,-0.154280,-1.029917,-0.126193,-0.766803,-0.097805,-0.656268
X,Right,1778885045663,0.000000,0.000000,-0.248176,-0.013079,-0.493672,-0.205454,-0.587446,-0.510760,-0.623566,-0.790821,-0.759190,-0.716292,-1.049316,-1.073321,-1.227547,-1.302339,-1.362524,-1.531637,-0.537225,-0.843439,-0.651421,-1.097883,-0.498415,-0.717504,-0.445912,-0.607101,-0.296169,-0.906632,-0.376486,-1.029548,-0.276278,-0.653485,-0.245022,-0.588222,-0.058164,-0.910972,-0.139159,-1.014234,-0.104845,-0.729605,-0.093645,-0.661738,0.000000,0.000000,-0.281916,-0.038893,-0.553470,-0.217495,-0.665483,-0.491669,-0.599868,-0.777588,-0.719121,-0.745049,-0.951214,-1.092162,-1.072152,-1.340068,-1.132700,-1.556731,-0.520663,-0.853762,-0.632111,-1.099548,-0.496569,-0.734313,-0.441328,-0.563727,-0.306197,-0.906559,-0.374499,-1.044454,-0.275300,-0.674991,-0.229541,-0.539785,-0.069859,-0.917230,-0.154185,-1.044522,-0.125910,-0.766505,-0.097800,-0.640648
X,Right,1778885046056,0.000000,0.000000,-0.237730,-0.014692,-0.476984,-0.196048,-0.567148,-0.489508,-0.584286,-0.767358,-0.746489,-0.718494,-1.028432,-1.068464,-1.204400,-1.295056,-1.333892,-1.520105,-0.525634,-0.850711,-0.626647,-1.076245,-0.478932,-0.697756,-0.432394,-0.597856,-0.287294,-0.917181,-0.355759,-1.004782,-0.261241,-0.636985,-0.237743,-0.586673,-0.054550,-0.919163,-0.130196,-0.988775,-0.098976,-0.710681,-0.089271,-0.657224,0.000000,0.000000,-0.282041,-0.026360,-0.547414,-0.202901,-0.658856,-0.473975,-0.597332,-0.758052,-0.729107,-0.733749,-0.938020,-1.079890,-1.023497,-1.326810,-1.049015,-1.532615,-0.529494,-0.848314,-0.631268,-1.088357,-0.496018,-0.726745,-0.441918,-0.555316,-0.311785,-0.904210,-0.368216,-1.025203,-0.267617,-0.663078,-0.225684,-0.536623,-0.075407,-0.917626,-0.146993,-1.015681,-0.115753,-0.740949,-0.094012,-0.633750
X,Right,1778885046632,0.000000,0.000000,-0.244189,-0.015906,-0.489335,-0.203795,-0.595169,-0.499061,-0.613025,-0.794078,-0.764945,-0.709054,-1.052237,-1.073556,-1.229058,-1.304688,-1.358572,-1.537936,-0.544626,-0.838679,-0.645384,-1.095260,-0.499480,-0.717711,-0.450189,-0.597710,-0.305134,-0.906440,-0.366793,-1.005800,-0.270147,-0.635019,-0.247594,-0.569420,-0.068390,-0.913757,-0.135724,-1.002747,-0.103358,-0.720663,-0.100111,-0.648049,0.000000,0.000000,-0.276389,-0.034709,-0.554190,-0.216217,-0.659619,-0.495861,-0.586975,-0.780634,-0.716717,-0.743908,-0.957041,-1.087621,-1.096509,-1.326703,-1.181586,-1.541772,-0.518383,-0.855149,-0.626013,-1.103651,-0.505353,-0.754674,-0.448172,-0.577309,-0.301790,-0.905186,-0.370755,-1.040831,-0.280134,-0.676645,-0.229678,-0.536124,-0.067162,-0.911721,-0.150502,-1.031498,-0.126123,-0.758105,-0.098639,-0.632906
X,Right,1778885046971,0.000000,0.000000,-0.248096,-0.010890,-0.499385,-0.206378,-0.585212,-0.515136,-0.593210,-0.789726,-0.752155,-0.718298,-1.039936,-1.072775,-1.214649,-1.298923,-1.347531,-1.520486,-0.530712,-0.847552,-0.648264,-1.102740,-0.505921,-0.731344,-0.449918,-0.611209,-0.289948,-0.905303,-0.371786,-1.019207,-0.274655,-0.654852,-0.240214,-0.588895,-0.051540,-0.901049,-0.136075,-0.998362,-0.106934,-0.721113,-0.094662,-0.650496,0.000000,0.000000,-0.279668,-0.032783,-0.556790,-0.213878,-0.666673,-0.502450,-0.595378,-0.796439,-0.718535,-0.747757,-0.936316,-1.104056,-1.040439,-1.345704,-1.089726,-1.559329,-0.519134,-0.854693,-0.625236,-1.111110,-0.504217,-0.759777,-0.446700,-0.583809,-0.300022,-0.901147,-0.374309,-1.048738,-0.279902,-0.684735,-0.226350,-0.545569,-0.061220,-0.908918,-0.147729,-1.036834,-0.124520,-0.763249,-0.097782,-0.637857
X,Right,1778885047374,0.000000,0.000000,-0.243821,-0.019190,-0.489293,-0.212052,-0.573728,-0.514448,-0.568230,-0.788812,-0.741447,-0.716343,-1.032471,-1.067182,-1.208526,-1.295605,-1.337400,-1.516813,-0.524250,-0.851565,-0.630750,-1.094690,-0.488474,-0.713561,-0.441297,-0.603133,-0.288524,-0.916029,-0.360409,-1.011201,-0.264101,-0.644206,-0.234155,-0.593625,-0.055304,-0.919599,-0.136589,-0.986961,-0.102333,-0.711295,-0.084398,-0.662123,0.000000,0.000000,-0.279379,-0.026477,-0.555488,-0.206383,-0.659669,-0.484276,-0.591451,-0.769081,-0.717727,-0.742210,-0.941883,-1.102384,-1.044749,-1.348999,-1.092435,-1.562323,-0.519682,-0.854360,-0.633996,-1.102188,-0.501873,-0.739344,-0.439138,-0.562625,-0.300142,-0.906652,-0.377685,-1.043459,-0.277752,-0.670543,-0.227094,-0.535390,-0.060312,-0.915617,-0.152305,-1.036691,-0.123530,-0.755199,-0.093082,-0.638482
X,Right,1778885047784,0.000000,0.000000,-0.249184,-0.021064,-0.496971,-0.223060,-0.579379,-0.532282,-0.578597,-0.807259,-0.742279,-0.718358,-1.028829,-1.092862,-1.202514,-1.323047,-1.338030,-1.546793,-0.517329,-0.855787,-0.641309,-1.110790,-0.500441,-0.726947,-0.442990,-0.596879,-0.276789,-0.915971,-0.352780,-1.013870,-0.262892,-0.637251,-0.233849,-0.561205,-0.044089,-0.910518,-0.124842,-0.990443,-0.097202,-0.709459,-0.087125,-0.642451,0.000000,0.000000,-0.277726,-0.020299,-0.560564,-0.187736,-0.666428,-0.471329,-0.590964,-0.759526,-0.730193,-0.735204,-0.978336,-1.081012,-1.130879,-1.328788,-1.222987,-1.541376,-0.528727,-0.848792,-0.640829,-1.060937,-0.499649,-0.698511,-0.437981,-0.543954,-0.313723,-0.903179,-0.380664,-1.019068,-0.281835,-0.646711,-0.236736,-0.523364,-0.077679,-0.914803,-0.157483,-1.007215,-0.129774,-0.720324,-0.106157,-0.607537
X,Right,1778885048360,0.000000,0.000000,-0.247510,-0.005828,-0.504199,-0.201251,-0.602379,-0.511468,-0.626632,-0.791303,-0.755696,-0.722512,-1.062134,-1.085757,-1.242886,-1.318002,-1.377235,-1.547061,-0.536850,-0.843678,-0.650037,-1.109371,-0.508206,-0.737208,-0.453312,-0.601089,-0.298529,-0.901583,-0.385975,-1.033013,-0.287246,-0.650239,-0.248740,-0.556591,-0.062192,-0.898097,-0.150962,-0.992019,-0.117847,-0.704572,-0.102784,-0.624594,0.000000,0.000000,-0.291321,-0.008361,-0.584989,-0.175384,-0.709658,-0.454357,-0.657266,-0.751452,-0.748305,-0.712279,-1.001141,-1.055394,-1.150533,-1.286596,-1.245312,-1.504079,-0.552444,-0.833550,-0.694328,-1.059199,-0.544450,-0.690449,-0.468167,-0.520291,-0.336955,-0.898755,-0.432804,-1.019093,-0.317283,-0.640914,-0.261073,-0.516201,-0.100756,-0.921799,-0.204131,-1.029379,-0.164826,-0.739444,-0.127561,-0.627461
X,Right,1778885048664,0.000000,0.000000,-0.246449,-0.013398,-0.505893,-0.207267,-0.603580,-0.519030,-0.616029,-0.802860,-0.763423,-0.724366,-1.063649,-1.095458,-1.241387,-1.331874,-1.373685,-1.566513,-0.539746,-0.841828,-0.655709,-1.109754,-0.507695,-0.726625,-0.458927,-0.612396,-0.303650,-0.906589,-0.383003,-1.040081,-0.277956,-0.660893,-0.249098,-0.596008,-0.071126,-0.921068,-0.154362,-1.033463,-0.111750,-0.749156,-0.096030,-0.682218,0.000000,0.000000,-0.293568,-0.013808,-0.586000,-0.185633,-0.705863,-0.469089,-0.638325,-0.759706,-0.738127,-0.727207,-0.991845,-1.075012,-1.142163,-1.302850,-1.236151,-1.510333,-0.539609,-0.841916,-0.680697,-1.065658,-0.530838,-0.704223,-0.447632,-0.535700,-0.322005,-0.899424,-0.425886,-1.030018,-0.309400,-0.655554,-0.240825,-0.523343,-0.079425,-0.919077,-0.191067,-1.043055,-0.156557,-0.749022,-0.114540,-0.621723
X,Right,1778885049268,0.000000,0.000000,-0.245123,-0.015536,-0.503076,-0.210126,-0.600841,-0.513867,-0.624454,-0.791475,-0.759768,-0.720946,-1.055741,-1.095115,-1.226397,-1.317464,-1.363717,-1.544458,-0.543455,-0.839438,-0.677271,-1.098155,-0.551484,-0.744874,-0.506774,-0.636664,-0.308958,-0.898421,-0.394916,-1.014293,-0.297860,-0.635823,-0.262202,-0.566972,-0.078003,-0.904926,-0.168684,-0.983539,-0.132949,-0.701943,-0.113191,-0.642958,0.000000,0.000000,-0.294344,-0.008104,-0.594711,-0.179993,-0.735418,-0.463520,-0.651845,-0.756633,-0.745920,-0.718476,-0.998192,-1.049712,-1.165943,-1.284858,-1.280336,-1.494257,-0.548228,-0.836329,-0.696093,-1.049366,-0.544332,-0.678620,-0.467254,-0.525125,-0.335706,-0.892070,-0.432552,-0.995847,-0.320910,-0.616470,-0.261712,-0.504483,-0.101337,-0.907236,-0.197266,-0.991340,-0.165893,-0.695901,-0.131234,-0.592098
X,Right,1778885049961,0.000000,0.000000,-0.249055,-0.011966,-0.519340,-0.203456,-0.628393,-0.505916,-0.635186,-0.799631,-0.755358,-0.733365,-1.050720,-1.099820,-1.227230,-1.314496,-1.367084,-1.542092,-0.542203,-0.840248,-0.696651,-1.105987,-0.596762,-0.796606,-0.562442,-0.724430,-0.310485,-0.895647,-0.406133,-0.994883,-0.314075,-0.614561,-0.282196,-0.557861,-0.077798,-0.902339,-0.179929,-0.961096,-0.142224,-0.671200,-0.119631,-0.616621,0.000000,0.000000,-0.297496,-0.009660,-0.590115,-0.172252,-0.724405,-0.449306,-0.664855,-0.750435,-0.756840,-0.710739,-1.010713,-1.049271,-1.173503,-1.286957,-1.285539,-1.505849,-0.559899,-0.828561,-0.703197,-1.040259,-0.551087,-0.680692,-0.473793,-0.520147,-0.347682,-0.888698,-0.446804,-1.001422,-0.332514,-0.633109,-0.276413,-0.519325,-0.116061,-0.907527,-0.216845,-1.003038,-0.181763,-0.719434,-0.147339,-0.613795
